NP_872438,sodium ion:amino acid symporter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
XP_001721108,sodium/chloride ion:creatine symporter,,NSS,The Neurotransmitter:Sodium Symporter (NSS) Family,Secondary Transporter,2.A.22
NP_005621,prostaglandin/organic anion,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_009187,organic anion,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_037404,organic anion,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_059131,organic anion,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_062818,organic anion,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_112220,organic anion,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_602307,organic anion,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_066580,organic anion,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_005066,organic anion,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_006437,organic anion,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_057438,organic anion,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_775759,organic anion (testis-specific),,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_001009562,organic anion (liver-specific),,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_851322,organic anion transporter member 4c1,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
XP_001720292,organic anion transporter member 4a1,,OAT,The Organo Anion Transporter (OAT) Family,Secondary Transporter,2.A.60
NP_689885,organic solute (alpha subunit),,OST,The Organic Solute Transporter (OST) Family,Secondary Transporter,2.A.82
NP_849190,organic solute (beta subunit),,OST,The Organic Solute Transporter (OST) Family,Secondary Transporter,2.A.82
NP_005006,60 KD inner membrane protein OxaA homolog,,Oxa1,The Cytochrome Oxidase Biogenesis (Oxa1) Family,Secondary Transporter,2.A.9
NP_776188,60 KD inner membrane protein OxaA homolog,,Oxa1,The Cytochrome Oxidase Biogenesis (Oxa1) Family,Secondary Transporter,2.A.9
NP_006740,phosphate (gibbon ape leukemia virus receptor homolog),,PiT,The Inorganic Phosphate Transporter (PiT) Family,Secondary Transporter,2.A.20
NP_005406,phosphate (gibbon ape leukemia virus receptor homolog),,PiT,The Inorganic Phosphate Transporter (PiT) Family,Secondary Transporter,2.A.20
NP_003043,sodium ion:phosphate symporter 2C,,PNaS,The Phosphate:Na+ Symporter (PNaS) Family,Secondary Transporter,2.A.58
NP_006415,sodium ion:phosphate symporter 2C,,PNaS,The Phosphate:Na+ Symporter (PNaS) Family,Secondary Transporter,2.A.58
NP_543153,sodium ion:phosphate symporter 2C,,PNaS,The Phosphate:Na+ Symporter (PNaS) Family,Secondary Transporter,2.A.58
XP_001716897,sodium ion:phosphate symporter 2C,,PNaS,The Phosphate:Na+ Symporter (PNaS) Family,Secondary Transporter,2.A.58
NP_005064,oligopeptide:proton,,POT,The Proton-dependent Oligopeptide Transporter (POT) Family,Secondary Transporter,2.A.17
NP_057666,peptide/histidine:proton,,POT,The Proton-dependent Oligopeptide Transporter (POT) Family,Secondary Transporter,2.A.17
NP_066568,oligopeptide:proton,,POT,The Proton-dependent Oligopeptide Transporter (POT) Family,Secondary Transporter,2.A.17
NP_663623,peptide/histidine:proton,,POT,The Proton-dependent Oligopeptide Transporter (POT) Family,Secondary Transporter,2.A.17
XP_001717047,proton:oligopeptide/histidine symporter,,POT,The Proton-dependent Oligopeptide Transporter (POT) Family,Secondary Transporter,2.A.17
XP_001129443,proton:oligopeptide/histidine symporter,,POT,The Proton-dependent Oligopeptide Transporter (POT) Family,Secondary Transporter,2.A.17
XP_001129090,proton:oligopeptide/histidine symporter,,POT,The Proton-dependent Oligopeptide Transporter (POT) Family,Secondary Transporter,2.A.17
NP_919231,folate,,RFC,The Reduced Folate Carrier (RFC) Family,Secondary Transporter,2.A.48
NP_064546,thiamine/folate?,,RFC,The Reduced Folate Carrier (RFC) Family,Secondary Transporter,2.A.48
NP_079519,folate,,RFC,The Reduced Folate Carrier (RFC) Family,Secondary Transporter,2.A.48
NP_008927,thiamine/folate,,RFC,The Reduced Folate Carrier (RFC) Family,Secondary Transporter,2.A.48
NP_000850,3-hydroxy-3-methylglutaryl(HMG)-CoA reductase,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_000262,Niemann-Pick C1 protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_001095118,Niemann-Pick C1 protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_037521,Niemann-Pick C1 protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_003729,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_116279,Dispatched protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_775766,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_001013754,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_001030014,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_001077073,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_001077072,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_001077071,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_001077076,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_001077075,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_001077074,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_000255,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_036367,SREBP cleavage-activating protein,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_065831,Patched (Ptc) segmentation polarity protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_277045,Dispatched protein homolog,,RND,The Resistance-Nodulation-Cell Division (RND) Superfamily,Secondary Transporter,2.A.6
NP_000334,sodium ion:glucose symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_003032,sodium ion:glucose symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_000444,sodium ion:iodide symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_008864,sodium ion:myo-inositol symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_066918,sodium ion:multivitamin symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_068587,sodium ion:choline symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_055042,sodium ion:glucose symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_443176,sodium ion:glucose symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_666018,sodium ion:iodide symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_001011547,sodium ion:glucose symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_689564,sodium ion:glucose symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_001035915,sodium ion:glucose symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_848593,sodium ion:short chain fatty acid symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
XP_001715987,sodium ion:glucose symporter,,SSS,The Solute:Sodium Symporter (SSS) Family,Secondary Transporter,2.A.21
NP_071764,vitamin A transporter/RBP receptor,,STRA6,The Vitamin A Receptor/Transporter (STRA6) Family,Secondary Transporter,2.A.90
NP_000432,chloride anion exchanger/Pendrin homolog,,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_000102,chloride anion exchanger,,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_000103,sulfate:anion exchanger,,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_075062,anion exchange (Prestin homolog),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_599025,anion exchange (Prestin homolog),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_001035544,anion exchange (Prestin homolog),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_602298,anion exchange (Prestin homolog),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_599028,sulfate:anion exchanger,,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_439897,sulfate:anion exchanger,,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_443166,anion exchange (Prestin homolog),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_599152,anion exchange (Prestin homolog),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_619732,anion exchange (Prestin homolog),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_443193,anion exchange (Prestin homolog),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_597996,sulfate:anion exchanger,,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_071325,sulfate:anion exchanger,,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_998778,sulfate:anion exchanger,,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_602297,sulfate:anion exchanger,,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_775897,sulfate:anion exchanger,,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_945350,chloride anion exchanger (Prestin),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_996768,chloride anion exchanger (Prestin),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_996767,chloride anion exchanger (Prestin),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_996766,chloride anion exchanger (Prestin),,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
XP_001720043,sulfate:anion exchanger,,SulP,The Sulfate Permease (SulP) Family,Secondary Transporter,2.A.53
NP_055394,zinc/iron ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_055252,zinc/iron ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_008910,golgi zinc ion uptake into cytoplasm (SLC39A7),,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_001070984,golgi zinc ion uptake into cytoplasm (SLC39A7),,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_036451,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_001092876,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_056174,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_570901,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_060237,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_060845,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_065075,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_071437,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_631916,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_653165,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_689477,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_689938,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_775867,zinc ion,,ZIP,The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family,Secondary Transporter,2.A.5
NP_001080,? (ABCA3),ABCA3,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_000918,(MDR1) multidrug,ABCB1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_002849,(PMP70) peroxysomal long chain fatty acyl (LCFA),ABCD3,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_000343,(SUR1) sulfonylurea receptor?,ABCC8,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_000383,(MRP2) hepatic canalicular conjugate,ABCC2,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_000341,(ABCR) retinal-specific,ABCA4,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_004290,(ABC7) iron,ABCB7,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_004818,(MXR) drug/sterol,ABCG2,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_063953,(MRP1) drug/organic anion,ABCC1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_063915,(MRP1) drug/organic anion,ABCC1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_004987,(MRP1) drug/organic anion,ABCC1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_063955,(MRP1) drug/organic anion,ABCC1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_063954,(MRP1) drug/organic anion,ABCC1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_001098985,(MRP4) cyclic nucleotides,ABCC4,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_005836,(MRP4) cyclic nucleotides,ABCC4,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_001018881,(MRP5) multidrug,ABCC5,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_005679,(MRP5) multidrug,ABCC5,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_064694,(SUR2) ?,ABCC9,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_005682,(SUR2) ?,ABCC9,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_064693,(SUR2) ?,ABCC9,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_009099,? (ABCA8),ABCA8,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_009119,mitochondrial peptide export (ABCB8/TAP),ABCB8,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_001162,(MRP6) multidrug/organic anion,ABCC6,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_001072996,(MRP6) multidrug/organic anion,ABCC6,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_000024,long-chain fatty acid (ALDP homolog),ABCD1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_997057,cholesterol? (White pigment protein homolog ABCG1),ABCG1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_058198,cholesterol? (White pigment protein homolog ABCG1),ABCG1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_997511,cholesterol? (White pigment protein homolog ABCG1),ABCG1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_997512,cholesterol? (White pigment protein homolog ABCG1),ABCG1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_004906,cholesterol? (White pigment protein homolog ABCG1),ABCG1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_997510,cholesterol? (White pigment protein homolog ABCG1),ABCG1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_061985,? (ABCA7),ABCA7,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_000584,(TAP1) antigen peptide,ABCB2,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_005155,long-chain fatty acid (ALDP homolog),ABCD2,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_005680,iron,ABCB6,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_003777,(MRP3) canicular multispecific organic anion,ABCC3,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_036221,mitochondrial peptide export (ABCB10/TAP),ABCB10,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_000535,(TAP2) antigen peptide,ABCB3,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_061313,(TAP2) antigen peptide,ABCB3,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_000434,mitochondrial peptide export (ABCB4/TAP),ABCB4,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_061338,mitochondrial peptide export (ABCB4/TAP),ABCB4,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_061337,mitochondrial peptide export (ABCB4/TAP),ABCB4,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_005041,long-chain fatty acid (ALDP homolog),ABCD4,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_071881,sterol?,ABCG5,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_071882,(White3) sterol?,ABCG8,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_525021,? (ABCA10),ABCA10,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_150229,(MRP9) multidrug,ABCC12,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_071452,(White2) White protein homolog,ABCG4,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_005493,(ABC1) cholesterol/phospholipid,ABCA1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_003733,(SPGP) bile acid,ABCB11,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_149163,(MRP8) multidrug/cyclic nucleotide,ABCC11,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_115972,(MRP8) multidrug/cyclic nucleotide,ABCC11,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_660187,(MRP8) multidrug/cyclic nucleotide,ABCC11,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_689914,? (ABCA13),ABCA13,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_258261,multidrug,ABCC10,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_758424,? (ABCA5),ABCA5,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_061142,? (ABCA5),ABCA5,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_525023,? (ABCA6),ABCA6,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_525022,? (ABCA9),ABCA9,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_056472,? (ABCA12),ABCA12,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_775099,? (ABCA12),ABCA12,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
XP_001717077,? (ABCA3),ABCA3,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_000483,cystic fibrosis transmembrane conductance regulator (ABCC7/CFTR) (cAMP-dependent chloride channel),ABCC7,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_062570,mitochondrial peptide export (ABCB9/TAP),ABCB9,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_062571,mitochondrial peptide export (ABCB9/TAP),ABCB9,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_982269,mitochondrial peptide export (ABCB9/TAP),ABCB9,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_848654,multidrug/phospholipid  (P-glycoprotein homolog) (ABCB5/MDR-type),ABCB5,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_001597,? (ABCA2),ABCA2,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_997698,? (ABCA2),ABCA2,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
XP_001132078,multispecific organic anion/multidrug (ABCC6/MRP-type),ABCC6,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
XP_001713976,long-chain fatty acid (ABCD1/ALDP homolog),ABCD1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
XP_001714098,? (ABCA15),ABCA15,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
XP_001716527,long-chain fatty acid (ABCD1/ALDP homolog),ABCD1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
XP_001717043,long-chain fatty acid (ABCD1/ALDP homolog),ABCD1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
XP_001717363,long-chain fatty acid (ABCD1/ALDP homolog),ABCD1,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
XP_001717523,? (ABCA17),ABCA17,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
XP_292468,? (ABCA15),ABCA15,ABC,The ATP-binding Cassette (ABC) Superfamily,ATP-Dependent,3.A.1
NP_004308,arsenite (ArsA),,ArsAB,The Arsenite-Antimonite (ArsAB) Efflux Family,ATP-Dependent,3.A.4
NP_001003785,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_005167,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_001001937,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
XP_001723294,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_001678,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_001002258,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_001001973,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_001677,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_001001975,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_001679,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_001002027,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_001680,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
XP_001716524,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_536848,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_001688,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_001001977,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_006347,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
NP_005165,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
XP_001718305,protons (mitochondrial),,F-ATPase,The H+- or Na+-translocating F-type, V-type and A-type ATPase (F-ATPase) Superfamily,ATP-Dependent,3.A.2
